Workshop Name,Workshop Beschreibung,PoleStudio,Stadt,Straße,Datum,Uhrzeit,Dauer,Level,Trainer,Trainer Beschreibung,Preis,Workshop Everest Seite,PoleStudio Eversports Seite,Version
Burlesque Sommer Workshop Be a Pin Up Summer Queen in Quierschied,"Ob zur Sommerparty oder am Strand – Setz‘ dich wie ein Pin-Up-Girl in diesem Sommer perfekt in Szene!Du fragst dich wie das funktioniert? Dann schließ dich dem Workshop der Burlesque-Tänzerin Absinthique an und lerne die Kunst des Pin-Up-Posing und der Bumps n‘ Grinds.In diesem spielerischen 2,5-Stunden Workshop beschäftigen wir uns mit unterschiedlichen Posing-Techniken, einer selbstbewussten Körperhaltung und lernen unsere ersten Bumps n‘ Grinds und Shimmys kennen! Außerdem lernt ihr ein paar sexy Kombis & eine Mini-Choreo.Wann: Sonntag, der 25. Juni 2023, von 13:00 Uhr bis 15:30 UhrWo: Aerial Art Poledance – QuierschiedDozentin: Absinthique, Saarland’s Headmistress of Burlesque, zertifizierte Burlesque-Künstlerin und Gründerin der Saarland Burlesque SocietyKosten: 60,- Euro inkl. SektACHTUNG: Absinthique’s Burlesque Workshops sind oft sehr schnell ausgebucht, schnell anmelden lohnt sich!Zieh‘ gerne etwas Bequemes an, in dem du dich wohl und sexy fühlst – Aufbrezeln ist aber natürlich auch erlaubt. Bring gerne auch ein Paar High Heels mit. In diesem Workshop entkleiden wir uns nicht.Der Workshop ist sowohl für Anfänger ohne Burlesque Vorkenntnisse als auch für Anfänger mit Burlesque Vorkenntnissen geeignet. Burlesque ist zudem für jede Altersklasse (ab 18 Jahren) und für jede Körperform geeignet.Ob zur Sommerparty oder am Strand – Setz‘ dich wie ein Pin-Up-Girl in diesem Sommer perfekt in Szene!Du fragst dich wie das funktioniert? Dann schließ dich dem Workshop der Burlesque-Tänzerin Absinthique an und lerne die Kunst des Pin-Up-Posing und der Bumps n‘ Grinds.In diesem spielerischen 2,5-Stunden Workshop beschäftigen wir uns mit unterschiedlichen Posing-Techniken, einer selbstbewussten Körperhaltung und lernen unsere ersten Bumps n‘ Grinds und Shimmys kennen! Außerdem lernt ihr ein paar sexy Kombis & eine Mini-Choreo.Wann: Sonntag, der 25. Juni 2023, von 13:00 Uhr bis 15:30 UhrWo: Aerial Art Poledance – QuierschiedDozentin: Absinthique, Saarland’s Headmistress of Burlesque, zertifizierte Burlesque-Künstlerin und Gründerin der Saarland Burlesque SocietyKosten: 60,- Euro inkl. SektACHTUNG: Absinthique’s Burlesque Workshops sind oft sehr schnell ausgebucht, schnell anmelden lohnt sich!Zieh‘ gerne etwas Bequemes an, in dem du dich wohl und sexy fühlst – Aufbrezeln ist aber natürlich auch erlaubt. Bring gerne auch ein Paar High Heels mit. In diesem Workshop entkleiden wir uns nicht.Der Workshop ist sowohl für Anfänger ohne Burlesque Vorkenntnisse als auch für Anfänger mit Burlesque Vorkenntnissen geeignet. Burlesque ist zudem für jede Altersklasse (ab 18 Jahren) und für jede Körperform geeignet.",Aerial Art Poledance,Quierschied,"Holzer Straße 98, 66287 Quie",25.06.2023,13:00-15:30 Uhr,50 min,Alle Level,Gast Trainer*in,0,"Preis: 60,00 €",https://www.eversports.de/e/workshop/ldKcgdQXu,https://www.eversports.de/s/aerial-art-poledance,2023-05-06 21:09:07
Acro Yoga Workshop,"Acro Yoga Workshop Teil 2Keine Bange, wenn Du beim ersten Workshop nicht dabei warst, wir wiederholen die Basics: Thron, Flieger, Back Flyer, etc. Ziel in diesem Workshop ist ein kleiner Flow aus mehreren Figuren. Stück für Stück geleiten wir Dich dahin. Als Voraussetzung solltest Du einen Plank etwa 20sec halten können.Unkosten: 25,- Euro/PersonBei Interesse von Nicht-Polefriends Mitgliedern bitte an 0151- 172 170 64 wenden. Vielen Dank!Acro Yoga Workshop Teil 2Keine Bange, wenn Du beim ersten Workshop nicht dabei warst, wir wiederholen die Basics: Thron, Flieger, Back Flyer, etc. Ziel in diesem Workshop ist ein kleiner Flow aus mehreren Figuren. Stück für Stück geleiten wir Dich dahin. Als Voraussetzung solltest Du einen Plank etwa 20sec halten können.Unkosten: 25,- Euro/PersonBei Interesse von Nicht-Polefriends Mitgliedern bitte an 0151- 172 170 64 wenden. Vielen Dank!",Polefriends Halle,Halle,"36-38 Leipziger Straße -, 06108 Halle ",rtet am Sa,"stag, 13.05.202",nheite,Alle Level,Conny :-),0,"Preis: 0,00 €",https://www.eversports.de/e/workshop/pzxHAdEai,https://www.eversports.de/s/polefriends-halle,2023-05-06 21:09:07
Thalia Werner Contemporary Fusion,In der noch jungen Tanztechnik mische ich Elemente des Zeitgenössischen mit denen des Urbanen Tanzes.In der noch jungen Tanztechnik mische ich Elemente des Zeitgenössischen mit denen des Urbanen Tanzes.,Pole Dance Beauties,Halle,"Edmund-von-Lippmann-Straße 9, 06112 Halle ",18.06.2023,11:00-12:30 Uhr,90 min,0,0,0,"Preis: 35,00 €",https://www.eversports.de/e/workshop/NVAczuvnN,https://www.eversports.de/s/pole-dance-beauties,2023-05-06 21:09:07
Thalia Werner Floorwork,"Im Fokus der Stunde steht der Boden. Wir widmen und festgelegten Kombinationen, als auch Improvisationen.Im Fokus der Stunde steht der Boden. Wir widmen und festgelegten Kombinationen, als auch Improvisationen.",Pole Dance Beauties,Halle,"Edmund-von-Lippmann-Straße 9, 06112 Halle ",18.06.2023,13:00-14:30 Uhr,90 min,0,0,0,"Preis: 35,00 €",https://www.eversports.de/e/workshop/VBdaRdVrZ,https://www.eversports.de/s/pole-dance-beauties,2023-05-06 21:09:08
Pole meets Contemporary,"Dich erwartet ein wunderschöner Poledance Workshop mit fließenden Übergängen und tänzerischen Elementen. In Verbindung mit der Tanzrichtung Contemporary bringst du Deine tänzerische Seite zum Ausdruck Leichte Poleelemente/Spins sind ebenfalls beinhaltet.Du bist kein Mitglied, möchtest aber auch am Workshop teilnehmen?Bitte kontaktiere uns per E-Mailpolecreationstudio@gmail.comDich erwartet ein wunderschöner Poledance Workshop mit fließenden Übergängen und tänzerischen Elementen. In Verbindung mit der Tanzrichtung Contemporary bringst du Deine tänzerische Seite zum Ausdruck Leichte Poleelemente/Spins sind ebenfalls beinhaltet.Du bist kein Mitglied, möchtest aber auch am Workshop teilnehmen?Bitte kontaktiere uns per E-Mailpolecreationstudio@gmail.com",PoleCreation,Kempten,"Immenstädter Straße 11, 87435 Kempten (",13.05.2023,17:30-19:00 Uhr,90 min,Alle Level,Sonja,0,"Preis: 30,00 €",https://www.eversports.de/e/workshop/KjVwEKuKe,https://www.eversports.de/s/polecreation,2023-05-06 21:09:08
WORKSHOP Splits around up the Pole intermediate Level,"Wenn Du Splits an der Pole genauso sehr liebst wie ich, dann bist Du in diesem Workshop genau richtig.Nach einem ca.25 minütigen Warm Up & Split Stretching, werde ich Dir in den darauffolgenden 65 Minuten einige schöne Splits an der Pole zeigen und wir werden sie gemeinsam üben. Dafür musst Du nicht unbedingt in einem offenen Spagat sitzen. Oft sind das Aufdrehen der Hüfte und der richtige Winkel für eine schöne Split Shape entscheidend.So fake it till you make it!Für diesen Workshop solltest du sicher klettern und inverten können, sowie versiert im Outside-/Inside Leghang sein.Ich freu mich auf dich.KathrinWenn Du Splits an der Pole genauso sehr liebst wie ich, dann bist Du in diesem Workshop genau richtig.Nach einem ca.25 minütigen Warm Up & Split Stretching, werde ich Dir in den darauffolgenden 65 Minuten einige schöne Splits an der Pole zeigen und wir werden sie gemeinsam üben. Dafür musst Du nicht unbedingt in einem offenen Spagat sitzen. Oft sind das Aufdrehen der Hüfte und der richtige Winkel für eine schöne Split Shape entscheidend.So fake it till you make it!Für diesen Workshop solltest du sicher klettern und inverten können, sowie versiert im Outside-/Inside Leghang sein.Ich freu mich auf dich.Kathrin",Body meets Soul Leipzig,Leipzig,"Gabelsbergerstraße 1a, 04317 ",20.05.2023,11:45-13:15 Uhr,90 min,Intermediate,Kathrin,0,"Preis: 35,00 €",https://www.eversports.de/e/workshop/UtfY_Qc2y,https://www.eversports.de/s/body-meets-soul-leipzig,2023-05-06 21:09:09
WORKSHOP Splits around up the pole intermediate advanced Level,"Wenn du Splits an der Pole genauso sehr liebst wie ich, dann bist du in diesem Workshop genau richtig.Nach einem ca.25 minütigen Warm Up & Split Stretching, werde ich dir in den darauffolgenden 65 Minuten einige schöne Splits um & hoch oben an der Pole zeigen, welche wir anschließend gemeinsam üben. Dafür musst du nicht unbedingt in einem offenen Spagat sitzen. Oft sind das Aufdrehen der Hüfte und der richtige Winkel für eine schöne Split Shape entscheidend.Let’s do it!Für diesen Workshop solltest du sicher klettern und inverten können, versiert in den intermediate Basics wie Outside-/Inside Leghang, Shouldermount sowie im Superman sein.Ich freu mich auf dich.KathrinWenn du Splits an der Pole genauso sehr liebst wie ich, dann bist du in diesem Workshop genau richtig.Nach einem ca.25 minütigen Warm Up & Split Stretching, werde ich dir in den darauffolgenden 65 Minuten einige schöne Splits um & hoch oben an der Pole zeigen, welche wir anschließend gemeinsam üben. Dafür musst du nicht unbedingt in einem offenen Spagat sitzen. Oft sind das Aufdrehen der Hüfte und der richtige Winkel für eine schöne Split Shape entscheidend.Let’s do it!Für diesen Workshop solltest du sicher klettern und inverten können, versiert in den intermediate Basics wie Outside-/Inside Leghang, Shouldermount sowie im Superman sein.Ich freu mich auf dich.Kathrin",Body meets Soul Leipzig,Leipzig,"Gabelsbergerstraße 1a, 04317 ",20.05.2023,13:30-15:00 Uhr,90 min,Fortgeschritten,Kathrin,0,"Preis: 35,00 €",https://www.eversports.de/e/workshop/Nvi9yQbsm,https://www.eversports.de/s/body-meets-soul-leipzig,2023-05-06 21:09:09
WORKSHOP Splits on Pole intermediate Level,"Wenn Du Splits an der Pole genauso sehr liebst wie ich, dann bist Du in diesem Workshop genau richtig.Nach einem ca.25 minütigen Warm Up & Split Stretching, werde ich Dir in den darauffolgenden 65 Minuten einige schöne Splits an der Pole zeigen und wir werden sie gemeinsam üben. Dafür musst Du nicht unbedingt in einem offenen Spagat sitzen. Oft sind das Aufdrehen der Hüfte und der richtige Winkel für eine schöne Split Shape entscheidend.So fake it till you make it!Für diesen Workshop solltest du sicher klettern und inverten können, sowie versiert im Outside-/Inside Leghang sein.Ich freu mich auf dich.KathrinWenn Du Splits an der Pole genauso sehr liebst wie ich, dann bist Du in diesem Workshop genau richtig.Nach einem ca.25 minütigen Warm Up & Split Stretching, werde ich Dir in den darauffolgenden 65 Minuten einige schöne Splits an der Pole zeigen und wir werden sie gemeinsam üben. Dafür musst Du nicht unbedingt in einem offenen Spagat sitzen. Oft sind das Aufdrehen der Hüfte und der richtige Winkel für eine schöne Split Shape entscheidend.So fake it till you make it!Für diesen Workshop solltest du sicher klettern und inverten können, sowie versiert im Outside-/Inside Leghang sein.Ich freu mich auf dich.Kathrin",Body meets Soul Leipzig,Plauen,"Freiheitsstraße 49, 08523",10.06.2023,13:00-14:30 Uhr,90 min,Intermediate,Kathrin,0,"Preis: ab 45,00 €",https://www.eversports.de/e/workshop/T54FU0AiJ,https://www.eversports.de/s/body-meets-soul-leipzig,2023-05-06 21:09:09
WORKSHOP Flow Nice Low Choreo,"""Low Flow"" ist die Bezeichnung für Moves an der Pole die kein Klettern beinhalten.In diesem Workshop lernst du eine flowy Choreografie, bei der wir uns nur auf dem unteren Drittel bzw. der unteren Hälfte unserer Pole bewegen. Wir tanzen um die Pole und am Boden mit vielen coolen Spins, Tricks und schönen Linien.Für diesen Workshop solltest du Spaß und Freude an fließenden Bewegungen & Kombinationen mitbringen. Das Stützen auf Händen und Unterarmen sollte für dich kein Problem sein.""Low Flow"" ist die Bezeichnung für Moves an der Pole die kein Klettern beinhalten.In diesem Workshop lernst du eine flowy Choreografie, bei der wir uns nur auf dem unteren Drittel bzw. der unteren Hälfte unserer Pole bewegen. Wir tanzen um die Pole und am Boden mit vielen coolen Spins, Tricks und schönen Linien.Für diesen Workshop solltest du Spaß und Freude an fließenden Bewegungen & Kombinationen mitbringen. Das Stützen auf Händen und Unterarmen sollte für dich kein Problem sein.",Body meets Soul Leipzig,Plauen,"Freiheitsstraße 49, 08523",10.06.2023,15:00-16:30 Uhr,90 min,Alle Level,Kathrin,0,"Preis: ab 45,00 €",https://www.eversports.de/e/workshop/45UMmjF2w,https://www.eversports.de/s/body-meets-soul-leipzig,2023-05-06 21:09:09
WORKSHOP Pole Quickies,"Bewegungen und Übergänge an der Pole - kurz & knackig.Hab einfach Spaß in diesem Workshop.Outside Leghang, sowie das Stützen auf Händen und Unterarmen sind Teil dieses WorkshopsBewegungen und Übergänge an der Pole - kurz & knackig.Hab einfach Spaß in diesem Workshop.Outside Leghang, sowie das Stützen auf Händen und Unterarmen sind Teil dieses Workshops",Body meets Soul Leipzig,Plauen,"Freiheitsstraße 49, 08523",11.06.2023,10:00-11:30 Uhr,90 min,Intermediate,Kathrin,0,"Preis: ab 45,00 €",https://www.eversports.de/e/workshop/khS-WthfD,https://www.eversports.de/s/body-meets-soul-leipzig,2023-05-06 21:09:10
Leg Flexibility,In dieser Stretching Klasse arbeiten wir an deinem Frontsplit & Pancake für mehr Beweglichkeit und noch schönere Linien in deinem Poleflow.In dieser Stretching Klasse arbeiten wir an deinem Frontsplit & Pancake für mehr Beweglichkeit und noch schönere Linien in deinem Poleflow.,Body meets Soul Leipzig,Plauen,"Freiheitsstraße 49, 08523",11.06.2023,12:00-13:30 Uhr,90 min,Alle Level,Kathrin,0,"Preis: ab 45,00 €",https://www.eversports.de/e/workshop/IjlX8GIy0,https://www.eversports.de/s/body-meets-soul-leipzig,2023-05-06 21:09:10
WORKSHOP Easy Spinning Beautiful Shapes,In diesem Workshop geht es um gutes Aussehen an der Spinning Pole. Einfache Spins und schöne Kombinationen sind Mittelpunkt dieses Workshops.In diesem Workshop geht es um gutes Aussehen an der Spinning Pole. Einfache Spins und schöne Kombinationen sind Mittelpunkt dieses Workshops.,Body meets Soul Leipzig,Plauen,"Freiheitsstraße 49, 08523",11.06.2023,14:00-15:30 Uhr,90 min,Intermediate,Kathrin,0,"Preis: ab 45,00 €",https://www.eversports.de/e/workshop/wHQv8FUDZ,https://www.eversports.de/s/body-meets-soul-leipzig,2023-05-06 21:09:10
Grundkurs Yoga,"8x90 Min. Dieser „geschlossene“ Grundkurs ist perfekt, um deine Yogareise zu beginnen, dein Fundament zu bilden und unsere authentischen Yoga-Art kennenzulernen – dich und deine Art kennenzulernen. Dieser Kurs richtet sich an diejenigen, die noch unerfahren in Sachen Yoga sind oder an alle die unseren Yogastil noch nicht kennen. Auch wenn du etwas aus der Übung bist oder du die Dinge einfach simpel und pur halten möchtest, bist du hier ganz herzlich willkommen. Entspannt, herzlich und detailverliebt vermitteln wir dir den sanften Fluss von Yogapositionen (Asanas), sowie achtsame und simple Übergänge von einer Bewegung zur nächsten. Eine ganz essentielle Rolle spielen in diesem Kurs auch beruhigende, belebende, effektive und vor allem gut anwendbare Atemtechniken (Pranayama).Bring bitte bequeme Kleidung, deine kindliche Neugier und ein offenes Herz mit. Unser Yoga-Team kümmert sich um alles andere. Schön, dass es dich gibt, wir freuen uns sehr dich auf deiner Reise ein Stück des Weges begleiten zu dürfen.8x90 Min. Dieser „geschlossene“ Grundkurs ist perfekt, um deine Yogareise zu beginnen, dein Fundament zu bilden und unsere authentischen Yoga-Art kennenzulernen – dich und deine Art kennenzulernen. Dieser Kurs richtet sich an diejenigen, die noch unerfahren in Sachen Yoga sind oder an alle die unseren Yogastil noch nicht kennen. Auch wenn du etwas aus der Übung bist oder du die Dinge einfach simpel und pur halten möchtest, bist du hier ganz herzlich willkommen. Entspannt, herzlich und detailverliebt vermitteln wir dir den sanften Fluss von Yogapositionen (Asanas), sowie achtsame und simple Übergänge von einer Bewegung zur nächsten. Eine ganz essentielle Rolle spielen in diesem Kurs auch beruhigende, belebende, effektive und vor allem gut anwendbare Atemtechniken (Pranayama).Bring bitte bequeme Kleidung, deine kindliche Neugier und ein offenes Herz mit. Unser Yoga-Team kümmert sich um alles andere. Schön, dass es dich gibt, wir freuen uns sehr dich auf deiner Reise ein Stück des Weges begleiten zu dürfen.",Niyaha Yoga Susann Kind,Meiningen,"Eduard-Fritze-Straße 5, 98617 Me",rtet am Mi,"twoch, 19.04.20",nheite,Anfänger,Susann,Studioleitung,"Preis: 135,00 €",https://www.eversports.de/e/workshop/gDJXE2uFj,https://www.eversports.de/s/niyaha-yoga-susann-kind,2023-05-06 21:09:11
Grundkurs Yoga,"7x75 Min. Dieser „geschlossene“ Grundkurs ist perfekt, um deine Yogareise zu beginnen, dein Fundament zu bilden und unsere authentischen Yoga-Art kennenzulernen – dich und deine Art kennenzulernen. Dieser Kurs richtet sich an diejenigen, die noch unerfahren in Sachen Yoga sind oder an alle die unseren Yogastil noch nicht kennen. Auch wenn du etwas aus der Übung bist oder du die Dinge einfach simpel und pur halten möchtest, bist du hier ganz herzlich willkommen. Entspannt, herzlich und detailverliebt vermitteln wir dir den sanften Fluss von Yogapositionen (Asanas), sowie achtsame und simple Übergänge von einer Bewegung zur nächsten. Eine ganz essentielle Rolle spielen in diesem Kurs auch beruhigende, belebende, effektive und vor allem gut anwendbare Atemtechniken (Pranayama). Im Laufe des Kurses wirst du dich belebter, ausgeglichener, gesünder fühlen und dich daran erinnern, wie es ist dich selbst wieder bewusster wahrzunehmen. Vielleicht bemerkst du selbst all die Veränderungen zunächst nicht, aber deine Lieben und Freunde werden es ganz sicher. Bring bitte bequeme Kleidung, deine kindliche Neugier und ein offenes Herz mit. Unser Yoga-Team kümmert sich um alles andere. Schön, dass es dich gibt, wir freuen uns sehr dich auf deiner Reise ein Stück des Weges begleiten zu dürfen.7x75 Min. Dieser „geschlossene“ Grundkurs ist perfekt, um deine Yogareise zu beginnen, dein Fundament zu bilden und unsere authentischen Yoga-Art kennenzulernen – dich und deine Art kennenzulernen. Dieser Kurs richtet sich an diejenigen, die noch unerfahren in Sachen Yoga sind oder an alle die unseren Yogastil noch nicht kennen. Auch wenn du etwas aus der Übung bist oder du die Dinge einfach simpel und pur halten möchtest, bist du hier ganz herzlich willkommen. Entspannt, herzlich und detailverliebt vermitteln wir dir den sanften Fluss von Yogapositionen (Asanas), sowie achtsame und simple Übergänge von einer Bewegung zur nächsten. Eine ganz essentielle Rolle spielen in diesem Kurs auch beruhigende, belebende, effektive und vor allem gut anwendbare Atemtechniken (Pranayama). Im Laufe des Kurses wirst du dich belebter, ausgeglichener, gesünder fühlen und dich daran erinnern, wie es ist dich selbst wieder bewusster wahrzunehmen. Vielleicht bemerkst du selbst all die Veränderungen zunächst nicht, aber deine Lieben und Freunde werden es ganz sicher. Bring bitte bequeme Kleidung, deine kindliche Neugier und ein offenes Herz mit. Unser Yoga-Team kümmert sich um alles andere. Schön, dass es dich gibt, wir freuen uns sehr dich auf deiner Reise ein Stück des Weges begleiten zu dürfen.",Niyaha Yoga Susann Kind,Meiningen,"Eduard-Fritze-Straße 5, 98617 Me",rtet am Mo,"tag, 22.05.2023",nheite,Anfänger,Konstantin,0,"Preis: 120,00 €",https://www.eversports.de/e/workshop/jbd49uhKh,https://www.eversports.de/s/niyaha-yoga-susann-kind,2023-05-06 21:09:11
