Workshop Name,Workshop Beschreibung,PoleStudio,Stadt,Straße,Datum,Uhrzeit,Dauer,Level,Trainer,Trainer Beschreibung,Preis,Workshop Everest Seite,PoleStudio Eversports Seite,Version
Pole Combo,"Damian is Back!Und er hat zwei abgefahrene Workshops für uns geplant.★ 14:00 Uhr Pole Tricks, Transitions and drops – beginnen & intermediate level★ 15:45 Pole Tricks,Transitions and drops – advanced level (Air invert, Shoulder mount, Brass monkey, Aysha)Damian is Back!Und er hat zwei abgefahrene Workshops für uns geplant.★ 14:00 Uhr Pole Tricks, Transitions and drops – beginnen & intermediate level★ 15:45 Pole Tricks,Transitions and drops – advanced level (Air invert, Shoulder mount, Brass monkey, Aysha)",Pole Land,Düsseldorf,"Kölner Straße 336a, 40227 Düs",rtet am Sa,"stag, 03.06.202",nheite,Alle Level,0,0,"Preis: 60,00 €",https://www.eversports.de/e/workshop/pOsyP5iw5,https://www.eversports.de/s/pole-land,2023-05-03 17:39:16
Balance Basics,"Du möchtest dich mal am Handstand versuchen, weißt aber nicht, wie du anfangen sollst? Oder hast du vielleicht auch schon etwas Erfahrung gesammelt, möchtest aber mehr wissen und mehr Technik und Hintergründe kennenlernen? Dann ist dieser Workshop genau das Richtige für dich!Während wir uns mit spezifischen Übungen für den Handstand aufwärmen, lernst du bereits wichtige Details zu Platzierung der Hände, Ellbogen- & Schulterposition. Im weiteren Verlauf schauen wir uns verschiedene (Vor-)Übungen an, wie du am besten und sichersten den Handstand erlernen kannst.Am Ende des Workshops hast du ein grundlegendes Verständnis für gesunde Handstand-Technik und weißt, mit welchen Progressionen DU am sinnvollsten üben kannst.Du möchtest dich mal am Handstand versuchen, weißt aber nicht, wie du anfangen sollst? Oder hast du vielleicht auch schon etwas Erfahrung gesammelt, möchtest aber mehr wissen und mehr Technik und Hintergründe kennenlernen? Dann ist dieser Workshop genau das Richtige für dich!Während wir uns mit spezifischen Übungen für den Handstand aufwärmen, lernst du bereits wichtige Details zu Platzierung der Hände, Ellbogen- & Schulterposition. Im weiteren Verlauf schauen wir uns verschiedene (Vor-)Übungen an, wie du am besten und sichersten den Handstand erlernen kannst.Am Ende des Workshops hast du ein grundlegendes Verständnis für gesunde Handstand-Technik und weißt, mit welchen Progressionen DU am sinnvollsten üben kannst.",Pole Land,Düsseldorf,"Kölner Straße 336a, 40227 Düs",15.07.2023,11:00-12:30 Uhr,90 min,0,0,0,"Preis: 35,00 €",https://www.eversports.de/e/workshop/NHX_CM9wu,https://www.eversports.de/s/pole-land,2023-05-03 17:39:16
Movement around the handstand,"In diesem Workshop führt Caro dich durch Bewegungen und Kombinationen, die dir helfen, allgemeine Kraft, Balance und damit Kontrolle zu entwickeln. Wir schauen uns dazu Varianten des Rads und weitere Bewegungen an, die im Handstand enden können, aber nicht müssen. Für die Teilnahme sind daher keine Vorkenntnisse nötig - vielmehr wirst du lernen, wie du die Bewegungen an dein Level anpassen kannst und Stück für Stück stärker und beweglicher wirst.Ziel ist es, deine Bewegungssicherheit auf spielerische Weise zu verbessern und so deinen Körper auf sichere Weise herausfordern zu können!In diesem Workshop führt Caro dich durch Bewegungen und Kombinationen, die dir helfen, allgemeine Kraft, Balance und damit Kontrolle zu entwickeln. Wir schauen uns dazu Varianten des Rads und weitere Bewegungen an, die im Handstand enden können, aber nicht müssen. Für die Teilnahme sind daher keine Vorkenntnisse nötig - vielmehr wirst du lernen, wie du die Bewegungen an dein Level anpassen kannst und Stück für Stück stärker und beweglicher wirst.Ziel ist es, deine Bewegungssicherheit auf spielerische Weise zu verbessern und so deinen Körper auf sichere Weise herausfordern zu können!",Pole Land,Düsseldorf,"Kölner Straße 336a, 40227 Düs",15.07.2023,13:00-14:30 Uhr,90 min,0,0,0,"Preis: 35,00 €",https://www.eversports.de/e/workshop/eN9tBJH5r,https://www.eversports.de/s/pole-land,2023-05-03 17:39:16
Pole Workshop Special,"Mit Rob und Lea lernt ihr in zwei Workshops coole Split Tricks und Pole Combos. Je nach Level wird es auch Variationen geben.Ihr braucht die Basics für den Workshop, also die Grundtechniken auf die alles aufgebaut wird.Um 15:00 Uhr geht's los! Rob bereitet euch mit einem ausgiebigen Warm Up für Beine auf die Split Tricks an der Pole vor. Hierfür nimmt sich Robin mehr Zeit, damit Splits und Fake Splits unglaublich aussehen werden. Der Workshop dauert 120 MinutenUm 17:15 Uhr übernimmt Lea und zaubert mit euch 90 Minuten lang hypnotisierende SpinningcombosAlso meldet euch schnell an!Mit Rob und Lea lernt ihr in zwei Workshops coole Split Tricks und Pole Combos. Je nach Level wird es auch Variationen geben.Ihr braucht die Basics für den Workshop, also die Grundtechniken auf die alles aufgebaut wird.Um 15:00 Uhr geht's los! Rob bereitet euch mit einem ausgiebigen Warm Up für Beine auf die Split Tricks an der Pole vor. Hierfür nimmt sich Robin mehr Zeit, damit Splits und Fake Splits unglaublich aussehen werden. Der Workshop dauert 120 MinutenUm 17:15 Uhr übernimmt Lea und zaubert mit euch 90 Minuten lang hypnotisierende SpinningcombosAlso meldet euch schnell an!",Pole Land,Düsseldorf,"Kölner Straße 336a, 40227 Düs",rtet am Sa,"stag, 22.07.202",nheite,Alle Level,Lea,0,"Preis: ab 30,00 €",https://www.eversports.de/e/workshop/VEsGZqDPi,https://www.eversports.de/s/pole-land,2023-05-03 17:39:16
Ent wicklung Handstand Das Gleichgewicht auf Händen finden,"""Was erwartet euch in den ca 90 Minuten?""Wir werden den Handstand im wahrsten Sinne zusammen ""aufbauen"".Das heißt, wenn das Fundament (z.B. die Hände und die Schultern) nicht stabil steht, ist auch der Rest des Hauses eher schief als ""straight"" (oder Banane?).Wir werden uns mit jedem Gelenk / Stockwerk einzeln aufbauend beschäftigen.Und zum Aufbau gehören die jeweiligen Aufwärm-, Kraft- und Mobilitätsübungen, denn gerade die Schulteröffnung und Kraft wird ein starker Gegenpart zum Pole-Sport sein.Mein Ziel ist es, dass ihr nach dem Workshop das Werkzeug und Wissen habt, um Euch im Handstand alleine ""ent-wickeln"" zu können.Liebe Grüße,Patrick(Calisthenics Trainer)Preis: 35,00 € je Person, diese müssen vor Ort in Bar gezahlt werden. Das Ticket zum buchen ist hier daher auf Null gesetzt.""Was erwartet euch in den ca 90 Minuten?""Wir werden den Handstand im wahrsten Sinne zusammen ""aufbauen"".Das heißt, wenn das Fundament (z.B. die Hände und die Schultern) nicht stabil steht, ist auch der Rest des Hauses eher schief als ""straight"" (oder Banane?).Wir werden uns mit jedem Gelenk / Stockwerk einzeln aufbauend beschäftigen.Und zum Aufbau gehören die jeweiligen Aufwärm-, Kraft- und Mobilitätsübungen, denn gerade die Schulteröffnung und Kraft wird ein starker Gegenpart zum Pole-Sport sein.Mein Ziel ist es, dass ihr nach dem Workshop das Werkzeug und Wissen habt, um Euch im Handstand alleine ""ent-wickeln"" zu können.Liebe Grüße,Patrick(Calisthenics Trainer)Preis: 35,00 € je Person, diese müssen vor Ort in Bar gezahlt werden. Das Ticket zum buchen ist hier daher auf Null gesetzt.",Seemannsbraut Poledance,Flensburg,"Ochsenweg 27-29, 24941 Fl",16.05.2023,18:15-19:45 Uhr,90 min,Alle Level,0,0,"Preis: 0,00 €",https://www.eversports.de/e/workshop/iiFA6UA0n,https://www.eversports.de/s/seemannsbraut-poledance,2023-05-03 17:39:17
Exotic Pole Choreo Externer Beginner Workshop by Alexandra Po 45 ,"The course consists of a warm-up for exotic dances and movement techniques, learning a choreography and a cool-down.Warm-up of muscles and necessary joints consists mainly of basic Exotic PD movements performed standing and on the floor. During this you will analyze basic leg techniques and body waves (15-20 minutes).After that Alexandra will show and explain even the most complicated parts of the choreo (15-20 minutes). Then you will learn the choreo (40-45 minutes of the course).After at least some participants have learned the choreo, Alexandra will let the students dance without her so that she can see the dancers and give them feedback during the breaks between attempts.For the last few attempts, she usually offers to film the entire group dancing the choreo (if the participants want her to).At the end of the class you will do 5-10 minutes of cool-down (mainly stretching the shoulders, chest and calf muscles).About AlexandraInsta:  https://www.instagram.com/alexandrra_po/The course consists of a warm-up for exotic dances and movement techniques, learning a choreography and a cool-down.Warm-up of muscles and necessary joints consists mainly of basic Exotic PD movements performed standing and on the floor. During this you will analyze basic leg techniques and body waves (15-20 minutes).After that Alexandra will show and explain even the most complicated parts of the choreo (15-20 minutes). Then you will learn the choreo (40-45 minutes of the course).After at least some participants have learned the choreo, Alexandra will let the students dance without her so that she can see the dancers and give them feedback during the breaks between attempts.For the last few attempts, she usually offers to film the entire group dancing the choreo (if the participants want her to).At the end of the class you will do 5-10 minutes of cool-down (mainly stretching the shoulders, chest and calf muscles).About AlexandraInsta:  https://www.instagram.com/alexandrra_po/",aerialflow,Gelsenkirchen,"Pfefferackerstraße 2a, 45894 Gelsen",26.05.2023,18:30-20:00 Uhr,90 min,0,0,0,"Preis: 45,00 €",https://www.eversports.de/e/workshop/ocz15aUrk,https://www.eversports.de/s/aerialflow,2023-05-03 17:39:17
Poledance Contemporary WORKSHOP Alle Level ,"Wir verbinden neue, einfache und herausfordernde Tricks an der Stange und auf dem Boden zu einer fließenden Choreographie. TN aus allen Levels mit guten Grundkenntnissen und Lust auf neue Bewegungen und Spaß am Tanzen sind eingeladen teilzunehmen!Wir verbinden neue, einfache und herausfordernde Tricks an der Stange und auf dem Boden zu einer fließenden Choreographie. TN aus allen Levels mit guten Grundkenntnissen und Lust auf neue Bewegungen und Spaß am Tanzen sind eingeladen teilzunehmen!",TSG Blau-Gold Gießen e.V.,Gießen,"Marburger Straße 13, 35390",06.05.2023,12:30-14:00 Uhr,90 min,Alle Level,Alina,Siehe https://www.tsg-giessen.de/unser-team,"Preis: ab 15,00 €",https://www.eversports.de/e/workshop/nlFqvxi28,https://www.eversports.de/s/tsg-blau-gold-giessen-ev,2023-05-03 17:39:17
Bachata X Twerk WORKSHOP,"Du möchtest mehr Selbstvertrauen im Tanz gewinnen, deinen Bewegungen mehr Schönheit verleihen und dich weiblicher fühlen? Dann solltest Du unbedingt vorbeikommen. In diesem Workshop werden wir an einer Choreographie mit Elementen aus Bachata und des Twerkings arbeiten.Wir werden uns auf Feeling Körperisolation, Musikalität, Styling, Walking in Heels, Bounce, Drop und Jiggel konzentrieren. Jeder ist willkommen, es ist keine Vorerfahrung nötig. Bring am besten eine kurze lockere Hose, Heels und Knieschoner mit!Wir freuen uns auf dich!Laura & AliceDu möchtest mehr Selbstvertrauen im Tanz gewinnen, deinen Bewegungen mehr Schönheit verleihen und dich weiblicher fühlen? Dann solltest Du unbedingt vorbeikommen. In diesem Workshop werden wir an einer Choreographie mit Elementen aus Bachata und des Twerkings arbeiten.Wir werden uns auf Feeling Körperisolation, Musikalität, Styling, Walking in Heels, Bounce, Drop und Jiggel konzentrieren. Jeder ist willkommen, es ist keine Vorerfahrung nötig. Bring am besten eine kurze lockere Hose, Heels und Knieschoner mit!Wir freuen uns auf dich!Laura & Alice",TSG Blau-Gold Gießen e.V.,Gießen,"An der Hessenhalle 1-3, 35398",06.05.2023,14:00-16:00 Uhr,20 min,Alle Level,0,0,"Preis: ab 20,00 €",https://www.eversports.de/e/workshop/G-j39mu6Y,https://www.eversports.de/s/tsg-blau-gold-giessen-ev,2023-05-03 17:39:17
Mantra Yoga WORKSHOP am 7 Mai 2023,"Mantra bedeutet auf sankrit (altindisch) Instrument des Geistes.Mantren sind Verse mit spiritueller Bedeutung, die durch das wiederholende Singen, den Geist fokussieren und uns in Kontakt mit unserem Inneren bringen. Die herzöffnende Wirkung wollen wir mit passenden Asanas (Körperübungen), Atem- und Meditationsübungen intensivieren.Ich werde die Mantren mit Harmonium begleiten.Fühl dich herzlich eingeladen. Jeder ist willkommen!Es ist keine Vorerfahrung notwendig. Beim Mantrensingen geht es um das Fühlen, nicht darum perfekt jeden Ton zu treffen ;-)Bringe gerne eine eigene Matte (falls vorhanden), eine kuschelige Decke, Kissen, warme Kleidung und etwas zu Trinken mit.Ich freue mich sehr auf dich!FranziMantra bedeutet auf sankrit (altindisch) Instrument des Geistes.Mantren sind Verse mit spiritueller Bedeutung, die durch das wiederholende Singen, den Geist fokussieren und uns in Kontakt mit unserem Inneren bringen. Die herzöffnende Wirkung wollen wir mit passenden Asanas (Körperübungen), Atem- und Meditationsübungen intensivieren.Ich werde die Mantren mit Harmonium begleiten.Fühl dich herzlich eingeladen. Jeder ist willkommen!Es ist keine Vorerfahrung notwendig. Beim Mantrensingen geht es um das Fühlen, nicht darum perfekt jeden Ton zu treffen ;-)Bringe gerne eine eigene Matte (falls vorhanden), eine kuschelige Decke, Kissen, warme Kleidung und etwas zu Trinken mit.Ich freue mich sehr auf dich!Franzi",TSG Blau-Gold Gießen e.V.,Gießen,"An der Hessenhalle 1-3, 35398",07.05.2023,10:00-12:00 Uhr,20 min,0,Franziska,Siehe https://www.tsg-giessen.de/unser-team,"Preis: ab 15,00 €",https://www.eversports.de/e/workshop/pXy2Jkm9t,https://www.eversports.de/s/tsg-blau-gold-giessen-ev,2023-05-03 17:39:18
Acro Yoga Workshop,"Acro Yoga Workshop Teil 2Keine Bange, wenn Du beim ersten Workshop nicht dabei warst, wir wiederholen die Basics: Thron, Flieger, Back Flyer, etc. Ziel in diesem Workshop ist ein kleiner Flow aus mehreren Figuren. Stück für Stück geleiten wir Dich dahin. Als Voraussetzung solltest Du einen Plank etwa 20sec halten können.Unkosten: 25,- Euro/PersonBei Interesse von Nicht-Polefriends Mitgliedern bitte an 0151- 172 170 64 wenden. Vielen Dank!Acro Yoga Workshop Teil 2Keine Bange, wenn Du beim ersten Workshop nicht dabei warst, wir wiederholen die Basics: Thron, Flieger, Back Flyer, etc. Ziel in diesem Workshop ist ein kleiner Flow aus mehreren Figuren. Stück für Stück geleiten wir Dich dahin. Als Voraussetzung solltest Du einen Plank etwa 20sec halten können.Unkosten: 25,- Euro/PersonBei Interesse von Nicht-Polefriends Mitgliedern bitte an 0151- 172 170 64 wenden. Vielen Dank!",Polefriends Halle,Halle,"36-38 Leipziger Straße -, 06108 Halle ",rtet am Sa,"stag, 13.05.202",nheite,Alle Level,Conny :-),0,"Preis: 0,00 €",https://www.eversports.de/e/workshop/pzxHAdEai,https://www.eversports.de/s/polefriends-halle,2023-05-03 17:39:18
Silk Mini Choreo Beg Int ,"In diesem Workshop lernst du eine tolle Choreographie am Silk.Level: fortgeschrittene Anfänger (Du solltest einfach schon ein paar Silk Grundkenntnisse mitbringen, musst aber noch nicht im Intermediate Level trainieren)Kleidung: lange Hose ohne Applikationen wie Reißverschluss oder Ähnliches, T-Shirt oder LangarmshirtIn diesem Workshop lernst du eine tolle Choreographie am Silk.Level: fortgeschrittene Anfänger (Du solltest einfach schon ein paar Silk Grundkenntnisse mitbringen, musst aber noch nicht im Intermediate Level trainieren)Kleidung: lange Hose ohne Applikationen wie Reißverschluss oder Ähnliches, T-Shirt oder Langarmshirt",AIRobics,Hamburg,"Holsteinischer Kamp 58, 22081 ",25.08.2023,15:30-16:45 Uhr,75 min,Anfänger,Marlou,"Ich bin Marlou, ausgebildete Musicaldarstellerin und seit 2014 auf verschiedenen Bühnen Deutschlands zu sehen.
Bereits mit 4 Jahren habe ich mit klassischem Ballettunterricht angefangen. Im Laufe der Jahre gewann ich auch an Expertise im Modern Dance, Jazz Dance, Contemporary, Standard & Latein und Steppen.
Seit meiner Ausbildung zur Musicaldarstellerin habe ich als Tanz- und Schauspieldozentin bei verschiedenen Studios/Academies oder in Workshops unterrichtet. Besonders große Freude bereitet es mir mein Wissen und meine Erfahrung an Kinder weiterzugeben.
In den letzten 2 Jahren stand ich unter anderem auch als Aerial Silk Artistin und habe in diesem Bereich auch Kinder unterrichtet.
Ich freue mich, bei AIRobics einen Teil der Kinder Luftakrobatik Kurse als Trainerin übernehmen zu dürfen.","Preis: 0,00 €",https://www.eversports.de/e/workshop/QaE6rQp4-,https://www.eversports.de/s/airobics,2023-05-03 17:39:18
Elegant Pole Combo Beginners ,"In diesem Workshop lernst du eine elegante Combo an der PoleLevel: Anfänger (Nicht für blutige Anfänger geeignet)Voraussetzungen: KletternKleidung: kurze Hose ohne Applikationen wie Reißverschluss oder Ähnliches, ärmelloses ShirtIn diesem Workshop lernst du eine elegante Combo an der PoleLevel: Anfänger (Nicht für blutige Anfänger geeignet)Voraussetzungen: KletternKleidung: kurze Hose ohne Applikationen wie Reißverschluss oder Ähnliches, ärmelloses Shirt",AIRobics,Hamburg,"Holsteinischer Kamp 58, 22081 ",25.08.2023,17:00-18:15 Uhr,75 min,Anfänger,Patricia,"Moin ihr Lieben, ich bin Patricia, waschechte norddeutsche Deern und seit Sommer 2022 im AIRobics-Team.
Im Alltag habe ich einen „typischen“ Bürojob in der Finanzplanung einer Hamburger Firma.
Ich habe schon immer Sport gemacht und vieles ausprobiert. Im Sommer 2020 habe ich mich dann auch mal im Pole versucht und sofort meine Leidenschaft dafür gefunden, die mit nichts vorherigem zu vergleichen ist. Daraus folgte dann im
Sommer 2022 die Ausbildung zur Pole Trainerin für Beginner und Intermediate. Das Ende der sportlichen Fahnenstange ist allerdings sicher noch nicht erreicht!
Bei AIRobics unterrichte ich Pole Acrobatics Beginner/Intermediate Kurse.
„Ich zeige dir die Pole-Welt, wie sie mir - und hoffentlich auch dir- gefällt.“","Preis: 0,00 €",https://www.eversports.de/e/workshop/5D4VyOGRg,https://www.eversports.de/s/airobics,2023-05-03 17:39:18
Musical Dance All Levels ,"In diesem Workshop lernst du eine coole Choreographie im Musical Style - von Marlou, die hauptberuflich als Musicaldarstellerin arbeitet!Level: Alle LevelsVoraussetzungen: keine, nur Lust auf Tanzen :)Kleidung: lange Hose ohne Applikationen wie Reißverschluss oder Ähnliches, T-Shirt oder LangarmshirtIn diesem Workshop lernst du eine coole Choreographie im Musical Style - von Marlou, die hauptberuflich als Musicaldarstellerin arbeitet!Level: Alle LevelsVoraussetzungen: keine, nur Lust auf Tanzen :)Kleidung: lange Hose ohne Applikationen wie Reißverschluss oder Ähnliches, T-Shirt oder Langarmshirt",AIRobics,Hamburg,"Holsteinischer Kamp 58, 22081 ",25.08.2023,17:30-18:30 Uhr,60 min,Alle Level,Marlou,"Ich bin Marlou, ausgebildete Musicaldarstellerin und seit 2014 auf verschiedenen Bühnen Deutschlands zu sehen.
Bereits mit 4 Jahren habe ich mit klassischem Ballettunterricht angefangen. Im Laufe der Jahre gewann ich auch an Expertise im Modern Dance, Jazz Dance, Contemporary, Standard & Latein und Steppen.
Seit meiner Ausbildung zur Musicaldarstellerin habe ich als Tanz- und Schauspieldozentin bei verschiedenen Studios/Academies oder in Workshops unterrichtet. Besonders große Freude bereitet es mir mein Wissen und meine Erfahrung an Kinder weiterzugeben.
In den letzten 2 Jahren stand ich unter anderem auch als Aerial Silk Artistin und habe in diesem Bereich auch Kinder unterrichtet.
Ich freue mich, bei AIRobics einen Teil der Kinder Luftakrobatik Kurse als Trainerin übernehmen zu dürfen.","Preis: 0,00 €",https://www.eversports.de/e/workshop/N5How40JW,https://www.eversports.de/s/airobics,2023-05-03 17:39:19
Pole Power Tricks Int Adv ,"In diesem Workshop lernst du coole Power Tricks an der Spinning und Static Pole.Level: fortgeschrittene MittelstufeVoraussetzungen: (Aerial)Invert, Shouldermount. Extented ButterflyKleidung: kurze Hose ohne Applikationen wie Reißverschluss oder Ähnliches, ärmelloses ShirtIn diesem Workshop lernst du coole Power Tricks an der Spinning und Static Pole.Level: fortgeschrittene MittelstufeVoraussetzungen: (Aerial)Invert, Shouldermount. Extented ButterflyKleidung: kurze Hose ohne Applikationen wie Reißverschluss oder Ähnliches, ärmelloses Shirt",AIRobics,Hamburg,"Holsteinischer Kamp 58, 22081 ",25.08.2023,18:30-19:45 Uhr,75 min,Fortgeschritten,Alexa,0,"Preis: 0,00 €",https://www.eversports.de/e/workshop/9W9Yd45l6,https://www.eversports.de/s/airobics,2023-05-03 17:39:19
Sexy Pole Choreo All Levels ,"In diesem Workshop lernst du eine sexy Choreographie an der Pole.Level: Alle Levels (Du solltest kein blutiger Pole Beginner sein)Vorraussetzungen: mindestens 3 Stunden Pole ErfahrungKleidung: lange Hose ohne Applikationen wie Reißverschluss oder Ähnliches, ärmelloses Shirt, KnieschonerIn diesem Workshop lernst du eine sexy Choreographie an der Pole.Level: Alle Levels (Du solltest kein blutiger Pole Beginner sein)Vorraussetzungen: mindestens 3 Stunden Pole ErfahrungKleidung: lange Hose ohne Applikationen wie Reißverschluss oder Ähnliches, ärmelloses Shirt, Knieschoner",AIRobics,Hamburg,"Holsteinischer Kamp 58, 22081 ",25.08.2023,20:00-21:15 Uhr,75 min,Alle Level,Nadja,"Ich bin Nadja, die Gründerin von AIRobics und leidenschaftfliche Pole - & Aerial Tänzerin.
Nach meinem Master Studium in International Management habe ich 2,5 Jahre in einer Unternehmensberatung gearbeitet und mir dann im September 2020 endlich meinen großen Traum vom eigenen Studio erfüllt.
Ich würde mich auf jeden Fall als Akrobatin bezeichnen, bin aber vorallem Tänzerin. Was, als ich 6 Jahre war, mit Ballett begann, ging 11 Jahre lang weiter mit Rhythmischer Sportgymnastik bis hin zu Pole Dance im Jahr 2013. In den letzten paar Jahren habe ich dann auch meine Passion für Aerial Silk und -Hammock entdeckt.
2016 habe ich den 2. Platz auf der Deutschen Meisterschaft (Mr. & Mrs. Pole Dance Germany) belegt - definitiv einer meiner Höhepunkte in meiner Pole Dance Geschichte.
Ich bin zertifizierte Pole Dance Trainerin und auch ausgebildet speziell Kinder im Bereich Luftakrobatik und Tanz zu unterrichten.
Bei AIRobics gebe ich Kurse in den Bereichen Pole Dance (Tricks und Choreographie), Silk, Hammock, Stretching und Bodenakrobatik.
""Ich möchte meinen Teil dazu beitragen, Dir das gleiche unfassbar gute Gefühl zu geben, was Pole - & Aerial Dance bei mir auslöst!""","Preis: 0,00 €",https://www.eversports.de/e/workshop/ecWLvxCKA,https://www.eversports.de/s/airobics,2023-05-03 17:39:19
Aerial Yoga Stretch All Levels ,"In diesem Workshop wird fleißig der ganze Körper gestretched und sich bei Aerial Yoga im Hammock entspannt. Dieser Workshop ist die beste Vorbereitung für alle weiteren Workshops an diesem Tag.Level: Alle LevelsVoraussetzungen: keine, nur Lust auf Stretching & EntspannungKleidung: lange Hose ohne Applikationen wie Reißverschluss oder Ähnliches, T-Shirt oder LangarmshirtIn diesem Workshop wird fleißig der ganze Körper gestretched und sich bei Aerial Yoga im Hammock entspannt. Dieser Workshop ist die beste Vorbereitung für alle weiteren Workshops an diesem Tag.Level: Alle LevelsVoraussetzungen: keine, nur Lust auf Stretching & EntspannungKleidung: lange Hose ohne Applikationen wie Reißverschluss oder Ähnliches, T-Shirt oder Langarmshirt",AIRobics,Hamburg,"Holsteinischer Kamp 58, 22081 ",26.08.2023,10:45-12:00 Uhr,75 min,Alle Level,Lisa,0,"Preis: 0,00 €",https://www.eversports.de/e/workshop/4NzxSWm-T,https://www.eversports.de/s/airobics,2023-05-03 17:39:19
Energetic Pole Combo Intermediate ,"In diesem Workshop lernst du eine energetische Combo an der Pole.Level: MittelstufeVoraussetzungen: Invert, Leg Hang, ButterflyKleidung: kurze Hose ohne Applikationen wie Reißverschluss oder Ähnliches, ärmelloses ShirtIn diesem Workshop lernst du eine energetische Combo an der Pole.Level: MittelstufeVoraussetzungen: Invert, Leg Hang, ButterflyKleidung: kurze Hose ohne Applikationen wie Reißverschluss oder Ähnliches, ärmelloses Shirt",AIRobics,Hamburg,"Holsteinischer Kamp 58, 22081 ",26.08.2023,12:15-13:30 Uhr,75 min,Intermediate,Steffi,"Mein Name ist Steffi, ich arbeite Hauptberuflich als Controllerin in der Konzernkonsolidierung und Pole Dance ist mein absolutes Lieblingshobby.
Ich habe Anfang 2015 mit Pole begonnen. Ich war schon immer sportlich, habe vor Pole aber nichts vergleichbares gemacht. Trotzdem entwickelte sich unglaublich schnell eine riesen Leidenschaft für mich, weshalb ich auch seitdem mehrere Male die Woche trainiere.
Im Dezember 2019 habe ich bei der PSO (Pole Sport Organsiation) Meisterschaft in Amsterdam und in meiner Kategorie den 3. Platz belegt.
Mittlerweile kann ich mir Pole Dance aus meinem Leben garnicht mehr wegdenken.
Bei AIRobics unterrichte ich Pole Acrobatics Beginner - und Pole Acrobatics Beginner/Intermediate Kurse.
""Mein Motto ist ja immer: jeder kann ALLES schaffen!""","Preis: 0,00 €",https://www.eversports.de/e/workshop/KIrKTpz2H,https://www.eversports.de/s/airobics,2023-05-03 17:39:20
Front Middlesplit Stretching All Levels ,"In diesem Workshop wirst du optimal auf deinen Front- & Middlesplit vorbereitet.Level: Alle LevelsVoraussetzungen: keine, nur Lust Spagat zu lernen bzw. flexibler zu werdenKleidung: lange Hose ohne Applikationen wie Reißverschluss oder Ähnliches, T-Shirt oder LangarmshirtIn diesem Workshop wirst du optimal auf deinen Front- & Middlesplit vorbereitet.Level: Alle LevelsVoraussetzungen: keine, nur Lust Spagat zu lernen bzw. flexibler zu werdenKleidung: lange Hose ohne Applikationen wie Reißverschluss oder Ähnliches, T-Shirt oder Langarmshirt",AIRobics,Hamburg,"Holsteinischer Kamp 58, 22081 ",26.08.2023,12:30-13:30 Uhr,60 min,Alle Level,Nadja,"Ich bin Nadja, die Gründerin von AIRobics und leidenschaftfliche Pole - & Aerial Tänzerin.
Nach meinem Master Studium in International Management habe ich 2,5 Jahre in einer Unternehmensberatung gearbeitet und mir dann im September 2020 endlich meinen großen Traum vom eigenen Studio erfüllt.
Ich würde mich auf jeden Fall als Akrobatin bezeichnen, bin aber vorallem Tänzerin. Was, als ich 6 Jahre war, mit Ballett begann, ging 11 Jahre lang weiter mit Rhythmischer Sportgymnastik bis hin zu Pole Dance im Jahr 2013. In den letzten paar Jahren habe ich dann auch meine Passion für Aerial Silk und -Hammock entdeckt.
2016 habe ich den 2. Platz auf der Deutschen Meisterschaft (Mr. & Mrs. Pole Dance Germany) belegt - definitiv einer meiner Höhepunkte in meiner Pole Dance Geschichte.
Ich bin zertifizierte Pole Dance Trainerin und auch ausgebildet speziell Kinder im Bereich Luftakrobatik und Tanz zu unterrichten.
Bei AIRobics gebe ich Kurse in den Bereichen Pole Dance (Tricks und Choreographie), Silk, Hammock, Stretching und Bodenakrobatik.
""Ich möchte meinen Teil dazu beitragen, Dir das gleiche unfassbar gute Gefühl zu geben, was Pole - & Aerial Dance bei mir auslöst!""","Preis: 0,00 €",https://www.eversports.de/e/workshop/jx8bzqdYN,https://www.eversports.de/s/airobics,2023-05-03 17:39:20
Silk Mini Drops Saltos Intermediate ,"In diesem Workshop lernst du eine coole Mini Drops und Saltos am Silk.Level: MittelstufeVoraussetzungen: Fußknoten, Klettern, InvertKleidung: lange Hose ohne Applikationen wie Reißverschluss oder Ähnliches, T-Shirt oder LangarmshirtIn diesem Workshop lernst du eine coole Mini Drops und Saltos am Silk.Level: MittelstufeVoraussetzungen: Fußknoten, Klettern, InvertKleidung: lange Hose ohne Applikationen wie Reißverschluss oder Ähnliches, T-Shirt oder Langarmshirt",AIRobics,Hamburg,"Holsteinischer Kamp 58, 22081 ",26.08.2023,13:45-15:00 Uhr,75 min,Intermediate,Jana,0,"Preis: 0,00 €",https://www.eversports.de/e/workshop/D8oZq31LB,https://www.eversports.de/s/airobics,2023-05-03 17:39:20
